"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC011479.2",1.38052959562915,0.226025820924244,1.36766094372579,0.16526451381181,0.868735788588156,NA
"AC011497.2",1.80134229877014,-1.35209492562016,1.27941199576593,-1.0568096360631,0.290598475651339,NA
"AC011498.4",2.92907992082258,-1.67187591410364,1.56659184589711,-1.06720580633831,0.285878911196816,NA
"AC011511.1",1.98217837011445,-0.0519208814699073,1.21932619946632,-0.0425816172018877,0.966035049545393,NA
"AC011511.4",1.88897909375927,0.0190585135268937,1.29053491994637,0.0147679177311108,0.988217334731679,NA
"AC011939.1",1.40111286705023,-0.331308425296168,1.539811587088,-0.215161665280568,0.829641277617384,NA
"AC012085.1",1.58382794897391,1.08278135792828,1.75694157163957,0.616287630395032,0.537704701294984,NA
"AC012184.2",2.08842297118098,0.279323637270621,1.55067507274161,0.180130345925258,0.857050239640202,NA
"AC012254.2",1.25801197135899,-0.790926078061045,1.53753006846964,-0.514413405162398,0.606962988984131,NA
"AC012435.2",36.7600557616139,0.421968057804825,0.760664501420169,0.554736098525705,0.579075181099067,NA
"AC012618.3",0.996049962405211,0.995220397207785,1.34709460384171,0.738790278254819,0.460034356027222,NA
"AC012651.1",2.55629167490627,-0.635507173728331,1.64634695060452,-0.386010478225735,0.699488908606009,NA
"AC013394.1",19.3095586694657,0.0432195867505103,0.832168419787033,0.0519361053878624,0.958579605145429,NA
"AC013470.2",5.70204839933111,0.349366597678408,0.77295255412121,0.451989705986045,0.651276398304947,NA
"AC015688.4",2.39925040216606,-1.80456681021484,1.2245490127927,-1.47365829490104,0.140573617112055,NA
"AC015813.2",2.2763955026571,0.475376821834122,1.6697935488397,0.284691974145218,0.775880140023811,NA
"AC015871.1",0.848144520495744,-2.88306521439211,3.13354521485665,-0.920064979666808,0.357538803650138,NA
"AC015911.7",1.77814961068127,0.487213197954998,1.5314522439852,0.318138028703497,0.750380238245323,NA
"AC016571.1",4.02959366417032,0.536230924805941,1.7665927964798,0.303539630567078,0.761478650329827,NA
"AC016582.1",1.28161898217412,1.88137674434469,1.52285233632166,1.23542952883339,0.216670688680994,NA
"AC016582.3",14.6738258316968,-0.418834759401977,0.829555175073901,-0.504890780007086,0.61363555025652,NA
"AC017083.3",0.870098362641899,1.0945388594784,2.23508169657005,0.489708658595381,0.624340073933998,NA
"AC017099.1",1.3951293539034,0.920046389845521,1.38774329085587,0.662980247073,0.507343205028082,NA
"AC018523.2",1.47893894492141,0.0376468133245142,2.68499730709238,0.0140211735874262,0.988813088616777,NA
"AC018552.1",0.650360559037169,-1.01483065456115,1.92214097284754,-0.52796889973046,0.597520921867245,NA
"AC018635.1",1.32252625147529,-0.529933101732293,1.2234356971802,-0.433151577114917,0.664904654764073,NA
"AC018638.4",11.5129780277093,-0.404291825725606,0.970409401715585,-0.416619856537724,0.676956483058588,NA
"AC018638.5",1.63633791882351,0.0116781157418872,1.37657978090819,0.00848342820652407,0.99323128480054,NA
"AC018644.1",0.566628889194028,-0.5972137500356,2.18650945731819,-0.27313568118205,0.784748919522034,NA
"AC018755.2",3.86822651489687,-0.956755678615452,1.60132756697665,-0.597476555294575,0.550189255215055,NA
"AC018797.2",1.1625947280067,-1.68490238157145,1.85373093715685,-0.908924994344461,0.363389719340114,NA
"AC019117.4",25.5661035496147,-0.940871196183569,0.872815735578343,-1.07797231171609,0.28104611274126,NA
"AC020779.1",2.4864056091588,0.498595812924052,1.6788292860074,0.296990180645357,0.766474005821781,NA
"AC020915.1",0.209102463350327,-0.307623533198874,4.96079439228963,-0.0620109419727214,0.950554118338607,NA
"AC020915.5",1.7455532499347,-1.08712303600364,1.49086832041832,-0.72918783041725,0.465886774314822,NA
"AC022080.2",1.81276399332724,1.22270493683973,1.51543313136796,0.806835294498286,0.419761381816806,NA
